S.n,Visit Date,Consumer ID,Student Name,Item Taken,Quantity Taken
3671,2/22/2024,C041,N/A,Fruit cup,6
3672,2/22/2024,C064,N/A,Popcorn,13
3673,2/22/2024,C109,N/A,Backpack,2
3674,2/22/2024,C112,N/A,Spinach,14
3675,2/23/2024,C055,N/A,Fruit,7
3676,2/23/2024,C087,N/A,Pasta in Tomato and Cheese Sauce,5
3677,2/23/2024,C096,N/A,Spaghetti Noodles,8
3678,2/24/2024,C014,N/A,Permanent marker,9
3679,2/24/2024,C016,N/A,Pretzels,2
3680,2/24/2024,C066,N/A,Perfume,4
3681,2/24/2024,C092,N/A,Corned Beef,2
3682,2/24/2024,C135,N/A,Lotion,9
3683,2/25/2024,C021,N/A,Chips/Crackers,13
3684,2/25/2024,C022,N/A,Canned Vegetables,5
3685,2/25/2024,C047,N/A,Chicken Stock,4
3686,2/25/2024,C141,N/A,Brush/comb,7
3687,2/26/2024,C003,N/A,Index Cards,1
3688,2/26/2024,C017,N/A,Milk,10
3689,2/26/2024,C067,N/A,Erasers,8
3690,2/26/2024,C118,N/A,Olives,9
3691,2/26/2024,C141,N/A,Erasers,2
3692,2/27/2024,C030,N/A,Manicure Kit,2
3693,2/27/2024,C146,N/A,Onion Salad Topping,3
3694,2/28/2024,C067,N/A,Diced Tomatoes,7
3695,2/28/2024,C078,N/A,ABC Soup,5
3696,2/28/2024,C082,N/A,Pretzels,10
3697,2/28/2024,C095,N/A,Large Bag of Chips,10
3698,2/28/2024,C112,N/A,Boxed Rice,3
3699,2/28/2024,C141,N/A,Pastry,15
3700,2/29/2024,C062,N/A,Chicken Noodle Soup,8
3701,2/29/2024,C076,N/A,Makeup remover,15
3702,2/29/2024,C118,N/A,Pencils,9
3703,3/1/2024,C001,N/A,Baked Beans,1
3704,3/1/2024,C068,N/A,Diced Tomatoes,2
3705,3/1/2024,C083,N/A,Boxed Pasta,6
3706,3/1/2024,C096,N/A,Water,12
3707,3/1/2024,C122,N/A,Corn Syrup,15
3708,3/1/2024,C125,N/A,Towel,9
3709,3/2/2024,C049,N/A,Page-protector,10
3710,3/2/2024,C081,N/A,Leafy Greens,2
3711,3/2/2024,C105,N/A,Cranberry Sauce,2
3712,3/2/2024,C133,N/A,Chicken and Stars,9
3713,3/2/2024,C146,N/A,Canned Oranges,11
3714,3/3/2024,C083,N/A,Cranberry Sauce,4
3715,3/3/2024,C132,N/A,Tamales,8
3716,3/3/2024,C141,N/A,Cranberry Sauce,13
3717,3/4/2024,C021,N/A,Black-Eyed Peas,1
3718,3/5/2024,C060,N/A,Cookies,9
3719,3/5/2024,C061,N/A,Salt,3
3720,3/5/2024,C096,N/A,Rice,1
3721,3/5/2024,C097,N/A,Washcloth,3
3722,3/6/2024,C033,N/A,Parmesan Cheese,3
3723,3/6/2024,C074,N/A,Treat / Candy (individual),5
3724,3/6/2024,C093,N/A,Brush/comb,2
3725,3/6/2024,C096,N/A,Black-Eyed Peas,9
3726,3/7/2024,C063,N/A,Beef stew,10
3727,3/7/2024,C065,N/A,Rice Crisps,9
3728,3/7/2024,C103,N/A,Shampoo,9
3729,3/7/2024,C125,N/A,Pineapple,15
3730,3/8/2024,C045,N/A,ABC Soup,14
3731,3/8/2024,C049,N/A,Sugar,4
3732,3/8/2024,C078,N/A,Mac and Cheese,1
3733,3/8/2024,C107,N/A,Corn,10
3734,3/8/2024,C117,N/A,Cream of Mushroom,9
3735,3/8/2024,C150,N/A,Red Beans,5
3736,3/9/2024,C008,N/A,Mayo,13
3737,3/9/2024,C015,N/A,Cannellini Beans,9
3738,3/9/2024,C147,N/A,Pho,1
3739,3/10/2024,C082,N/A,Peanut Butter,9
3740,3/10/2024,C123,N/A,Conditioner (leave in),3
3741,3/10/2024,C150,N/A,Trail Mix,3
3742,3/11/2024,C004,N/A,Chili with no beans,7
3743,3/11/2024,C020,N/A,Cream of Mushroom,8
3744,3/12/2024,C002,N/A,Hand wipes,1
3745,3/12/2024,C090,N/A,Soy Sauce,2
3746,3/12/2024,C121,N/A,Chocolate Syrup,1
3747,3/12/2024,C123,N/A,Juice,4
3748,3/13/2024,C003,N/A,Cleaning supplies,9
3749,3/13/2024,C024,N/A,Garbanzo Beans,5
3750,3/13/2024,C045,N/A,Chili with Beans,8
3751,3/13/2024,C082,N/A,Perfume,13
3752,3/13/2024,C113,N/A,Chocolate Syrup,6
3753,3/13/2024,C123,N/A,ABC Soup,2
3754,3/13/2024,C130,N/A,Refried Beans,1
3755,3/13/2024,C141,N/A,Grits (ind),3
3756,3/14/2024,C017,N/A,Backpack,1
3757,3/14/2024,C025,N/A,Highlighters,10
3758,3/14/2024,C026,N/A,Hearts of Palm,6
3759,3/14/2024,C037,N/A,CDS,3
3760,3/14/2024,C082,N/A,Spaghetti Sauce,10
3761,3/14/2024,C089,N/A,Stuffing Mix,15
3762,3/14/2024,C102,N/A,Chicken and rice soup,4
3763,3/14/2024,C135,N/A,Sugar,5
3764,3/15/2024,C022,N/A,Conditioner,4
3765,3/15/2024,C059,N/A,Chicken and Dumplings,12
3766,3/15/2024,C094,N/A,Cookies,8
3767,3/15/2024,C100,N/A,Cream of Chicken,1
3768,3/15/2024,C120,N/A,Rice Crisps,3
3769,3/15/2024,C128,N/A,Loofah,2
3770,3/16/2024,C008,N/A,Chili with Beans,12
3771,3/16/2024,C013,N/A,Fruit / Cereal / Breakfast Bar,6
3772,3/16/2024,C014,N/A,Hominy,2
3773,3/16/2024,C070,N/A,Shampoo,8
3774,3/16/2024,C083,N/A,Cotton Product,6
3775,3/16/2024,C142,N/A,Broccoli and Cheese,5
3776,3/17/2024,C030,N/A,Tomato Soup,4
3777,3/17/2024,C078,N/A,Peanut Butter,3
3778,3/18/2024,C006,N/A,Dividers,8
3779,3/18/2024,C055,N/A,Beefaroni,8
3780,3/18/2024,C064,N/A,Canned Applesauce,1
3781,3/18/2024,C064,N/A,Jalapeno Peppers,7
3782,3/18/2024,C065,N/A,Squash with Onions,9
3783,3/18/2024,C067,N/A,Cream of Celery,6
3784,3/18/2024,C070,N/A,Chicken and rice soup,8
3785,3/18/2024,C093,N/A,Tortilla Soup,4
3786,3/18/2024,C117,N/A,Canned Potatoes,8
3787,3/18/2024,C141,N/A,Conditioner (leave in),13
3788,3/19/2024,C035,N/A,,8
3789,3/19/2024,C060,N/A,Shampoo,4
3790,3/19/2024,C094,N/A,Tomato Soup,8
3791,3/19/2024,C144,N/A,Jalapeno Peppers,10
3792,3/20/2024,C005,N/A,Shaving Cream / Gel,3
3793,3/20/2024,C072,N/A,Pumpkin,11
3794,3/21/2024,C070,N/A,Trail Mix,8
3795,3/21/2024,C074,N/A,Chapstick,5
3796,3/21/2024,C088,N/A,Bodywash,1
3797,3/22/2024,C020,N/A,Cereal,11
3798,3/22/2024,C033,N/A,Gumbo,10
3799,3/22/2024,C050,N/A,Hand sanitizer,5
3800,3/22/2024,C093,N/A,Can Openers,9
3801,3/22/2024,C149,N/A,Hamburger Helper/Boxed Dinners,10
3802,3/23/2024,C006,N/A,Cake,6
3803,3/23/2024,C021,N/A,Rice Crisps,11
3804,3/24/2024,C068,N/A,Mushrooms,6
3805,3/24/2024,C107,N/A,Peaches,4
3806,3/24/2024,C130,N/A,Rice Roni,13
3807,3/25/2024,C081,N/A,Mushrooms,4
3808,3/25/2024,C111,N/A,Tomato Soup,7
3809,3/25/2024,C134,N/A,Bar Soap,10
3810,3/26/2024,C086,N/A,Vegetable and Beef Soup,4
3811,3/27/2024,C024,N/A,Canned Applesauce,12
3812,3/27/2024,C056,N/A,Dividers,8
3813,3/27/2024,C082,N/A,Lasagna,1
3814,3/28/2024,C007,N/A,Refried Beans,6
3815,3/28/2024,C022,N/A,Cream Corn,7
3816,3/28/2024,C043,N/A,Scent Booster,1
3817,3/28/2024,C056,N/A,Chapstick,6
3818,3/28/2024,C069,N/A,Page-protector,3
3819,3/28/2024,C109,N/A,Boiled Peanuts,6
3820,3/28/2024,C119,N/A,Bodywash,12
3821,3/28/2024,C136,N/A,Jalapeno Peppers,6
3822,3/29/2024,C012,N/A,Large Bag of Chips,8
3823,3/29/2024,C023,N/A,Contact Solution,4
3824,3/29/2024,C130,N/A,Beans and Rice,6
3825,3/29/2024,C134,N/A,Pretzels,10
3826,3/29/2024,C140,N/A,Boxed Pasta,8
3827,3/30/2024,C021,N/A,Chocolate Syrup,4
3828,3/30/2024,C100,N/A,Pancake and Waffle mix,6
3829,3/31/2024,C008,N/A,Spaghetti Rings Pasta,14
3830,4/1/2024,C055,N/A,Pumpkin,9
3831,4/1/2024,C058,N/A,Red Beans,9
3832,4/1/2024,C114,N/A,Juice,15
3833,4/1/2024,C127,N/A,Cream of Celery,12
3834,4/1/2024,C148,N/A,Hominy,14
3835,4/2/2024,C008,N/A,Granola Bars,4
3836,4/2/2024,C018,N/A,Antibacterial wipes (skin),6
3837,4/2/2024,C029,N/A,Grits (can/package),7
3838,4/2/2024,C040,N/A,Facial Product,9
3839,4/2/2024,C070,N/A,Misc.,9
3840,4/2/2024,C095,N/A,Chapstick,2
3841,4/3/2024,C005,N/A,Beets,10
3842,4/3/2024,C050,N/A,Chicken and Dumplings,11
3843,4/3/2024,C084,N/A,Grits (ind),14
3844,4/3/2024,C084,N/A,Manicure Kit,7
3845,4/3/2024,C099,N/A,Squash with Onions,9
3846,4/3/2024,C122,N/A,Olives,7
3847,4/3/2024,C136,N/A,Sweet Potatoes,10
3848,4/4/2024,C097,N/A,Cereal,1
3849,4/5/2024,C033,N/A,Deodorant,4
3850,4/5/2024,C049,N/A,Nasal Spray,2
3851,4/5/2024,C062,N/A,Mixed Vegetables,5
3852,4/5/2024,C078,N/A,Broccoli and Cheese,2
3853,4/5/2024,C121,N/A,Sweet Potatoes,10
3854,4/5/2024,C129,N/A,Chicken in Chili Sauce,14
3855,4/6/2024,C071,N/A,White Beans,2
3856,4/6/2024,C086,N/A,Cream of Celery,9
3857,4/6/2024,C104,N/A,Garbanzo Beans,3
3858,4/6/2024,C105,N/A,Face cleanser,8
3859,4/7/2024,C073,N/A,Pickles,3
3860,4/7/2024,C132,N/A,Tortilla Soup,12
3861,4/7/2024,C136,N/A,Shaving Cream / Gel,14
3862,4/8/2024,C022,N/A,Mouthwash,7
3863,4/8/2024,C026,N/A,Milk,1
3864,4/8/2024,C068,N/A,Contact Solution,2
3865,4/8/2024,C095,N/A,Conditioner (leave in),7
3866,4/8/2024,C147,N/A,Canned Vegetables,5
3867,4/9/2024,C026,N/A,Cannellini Beans,9
3868,4/9/2024,C049,N/A,Canned Applesauce,9
3869,4/9/2024,C103,N/A,Canned Beans,1
3870,4/9/2024,C111,N/A,Spam,4
3871,4/10/2024,C036,N/A,Tomato Soup,10
3872,4/11/2024,C071,N/A,Shampoo,6
3873,4/11/2024,C095,N/A,Pasta,1
3874,4/11/2024,C123,N/A,Cheese Crackers,9
3875,4/11/2024,C129,N/A,Salmon,10
3876,4/11/2024,C130,N/A,Cheese Crackers,4
3877,4/11/2024,C132,N/A,Nasal Spray,2
3878,4/11/2024,C134,N/A,Can Openers,5
3879,4/12/2024,C007,N/A,Beans and Rice,3
3880,4/12/2024,C028,N/A,Pear Halves,13
3881,4/12/2024,C029,N/A,Chocolate Syrup,3
3882,4/12/2024,C036,N/A,Backpack,2
3883,4/12/2024,C063,N/A,Corn,2
3884,4/12/2024,C106,N/A,Grits (can/package),3
3885,4/12/2024,C109,N/A,Collard Greens,4
3886,4/12/2024,C119,N/A,Sweet peas,9
3887,4/13/2024,C063,N/A,PopTarts,1
3888,4/13/2024,C071,N/A,Pancake and Waffle mix,9
3889,4/13/2024,C078,N/A,Sparkling Water,13
3890,4/13/2024,C119,N/A,Pineapple,2
3891,4/13/2024,C130,N/A,Hamburger Helper/Boxed Dinners,14
3892,4/14/2024,C003,N/A,Sweet peas,6
3893,4/14/2024,C012,N/A,Cornbread & Muffin Mix,8
3894,4/14/2024,C050,N/A,Beets,2
3895,4/14/2024,C067,N/A,Clipboard,6
3896,4/14/2024,C067,N/A,Loofah,8
3897,4/14/2024,C096,N/A,Oil,15
3898,4/15/2024,C009,N/A,Pork and Beans,8
3899,4/15/2024,C037,N/A,Cream of Chicken,8
3900,4/15/2024,C040,N/A,Cleaning supplies,8
3901,4/15/2024,C073,N/A,Chicken and Sausage,10
3902,4/15/2024,C111,N/A,Carrots,4
3903,4/15/2024,C114,N/A,Pencils,2
3904,4/15/2024,C120,N/A,Sugar,15
3905,4/15/2024,C144,N/A,Deviled Ham,2
3906,4/16/2024,C058,N/A,Tuna,2
3907,4/16/2024,C063,N/A,Tomato Sauce,3
3908,4/16/2024,C076,N/A,Pasta in Tomato and Cheese Sauce,4
3909,4/16/2024,C080,N/A,Pineapple,10
3910,4/16/2024,C094,N/A,Tortilla Soup,10
3911,4/16/2024,C133,N/A,Nail Polish,13
3912,4/17/2024,C042,N/A,Dark Red Kidney Beans,13
3913,4/17/2024,C046,N/A,Chili with Beans,15
3914,4/17/2024,C118,N/A,Chicken in Chili Sauce,4
3915,4/17/2024,C147,N/A,Broccoli and Cheese,11
3916,4/18/2024,C028,N/A,Scalloped Potatoes,5
3917,4/18/2024,C033,N/A,Permanent marker,11
3918,4/18/2024,C093,N/A,Applesauce jar,10
3919,4/18/2024,C093,N/A,Testing Material/Blue Book/Scantron,15
3920,4/18/2024,C118,N/A,Vienna Sausages,4
3921,4/18/2024,C133,N/A,Chicken and rice soup,3
3922,4/18/2024,C137,N/A,Toothbrushes,5
3923,4/19/2024,C015,N/A,Cornbread & Muffin Mix,8
3924,4/19/2024,C107,N/A,Toilet Paper,8
3925,4/19/2024,C115,N/A,Chicken and rice soup,12
3926,4/19/2024,C115,N/A,Manicure Kit,8
3927,4/20/2024,C021,N/A,Permanent marker,8
3928,4/20/2024,C027,N/A,Pretzels,2
3929,4/20/2024,C096,N/A,Sticky notes,3
3930,4/20/2024,C145,N/A,Conditioner,14
3931,4/21/2024,C029,N/A,Lotion,12
3932,4/21/2024,C034,N/A,Beefaroni,3
3933,4/21/2024,C087,N/A,Syrup,12
3934,4/21/2024,C087,N/A,Black-Eyed Peas,14
3935,4/21/2024,C111,N/A,Refried Beans,10
3936,4/21/2024,C113,N/A,Expanding File,9
3937,4/21/2024,C139,N/A,Okra,15
3938,4/21/2024,C142,N/A,Chef Boyardee Variety Pack,13
3939,4/21/2024,C147,N/A,Mushrooms,7
3940,4/22/2024,C007,N/A,Tide Pods,9
3941,4/22/2024,C008,N/A,Chalk,1
3942,4/22/2024,C034,N/A,Northern Beans,3
3943,4/22/2024,C057,N/A,Canned Beans,4
3944,4/22/2024,C078,N/A,Hand Soap,2
3945,4/23/2024,C008,N/A,Coffee,9
3946,4/23/2024,C010,N/A,Tuna,1
3947,4/23/2024,C033,N/A,Facial Product,7
3948,4/23/2024,C057,N/A,Expanding File,5
3949,4/23/2024,C092,N/A,Permanent marker,8
3950,4/23/2024,C101,N/A,Little Debbie’s,2
3951,4/23/2024,C103,N/A,Carrots,7
3952,4/23/2024,C127,N/A,Paper towels,10
3953,4/23/2024,C133,N/A,Hand wipes,5
3954,4/23/2024,C137,N/A,Chicken and Dumplings,6
3955,4/24/2024,C016,N/A,Pumpkin,5
3956,4/24/2024,C016,N/A,Granola / Snack Bars,3
3957,4/24/2024,C030,N/A,Onion Salad Topping,4
3958,4/24/2024,C072,N/A,Corn,1
3959,4/24/2024,C080,N/A,Canned Oranges,3
3960,4/24/2024,C106,N/A,Fruit cup,4
3961,4/24/2024,C124,N/A,Canned Oranges,4
3962,4/25/2024,C018,N/A,Tomato Sauce,10
3963,4/25/2024,C021,N/A,Cranberry Sauce,14
3964,4/25/2024,C039,N/A,Dividers,3
3965,4/25/2024,C078,N/A,Permanent marker,8
3966,4/25/2024,C085,N/A,Squash with Onions,4
3967,4/26/2024,C074,N/A,Spaghetti Meatballs,9
3968,4/26/2024,C100,N/A,Mushrooms,14
3969,4/26/2024,C117,N/A,Parmesan Cheese,7
3970,4/26/2024,C136,N/A,Mashed Potatoes (boxed),12
3971,4/27/2024,C032,N/A,Oranges,14
3972,4/27/2024,C113,N/A,Can Openers,4
3973,4/27/2024,C115,N/A,Pho,13
3974,4/28/2024,C008,N/A,Facial Product,7
3975,4/28/2024,C108,N/A,Pho,12
3976,4/29/2024,C023,N/A,Dip,5
3977,4/29/2024,C036,N/A,Onion,3
3978,4/29/2024,C040,N/A,makeup wipes,8
3979,4/29/2024,C061,N/A,Lasagna,3
3980,4/29/2024,C090,N/A,Oranges,2
3981,4/29/2024,C101,N/A,Deviled Ham,10
3982,4/29/2024,C148,N/A,Oatmeal,4
3983,4/30/2024,C029,N/A,Little Debbie’s,14
3984,4/30/2024,C050,N/A,Soda,9
3985,4/30/2024,C083,N/A,Navy Beans,8
3986,4/30/2024,C093,N/A,Asparagus,8
3987,4/30/2024,C099,N/A,Fruit cup,1
3988,4/30/2024,C141,N/A,Salmon,4
3989,5/1/2024,C058,N/A,Scalloped Potatoes,7
3990,5/1/2024,C064,N/A,Oatmeal,14
3991,5/2/2024,C042,N/A,Lasagna,14
3992,5/2/2024,C135,N/A,Dark Red Kidney Beans,10
3993,5/3/2024,C051,N/A,Dryer sheet,4
3994,5/3/2024,C065,N/A,Rice,7
3995,5/3/2024,C079,N/A,Cream of Potato,2
3996,5/3/2024,C083,N/A,Juice Boxes,2
3997,5/3/2024,C092,N/A,Shampoo,1
3998,5/3/2024,C111,N/A,Boxed Rice,6
3999,5/3/2024,C117,N/A,Pasta in Tomato and Cheese Sauce,10
4000,5/3/2024,C126,N/A,Scent Booster,7
4001,5/3/2024,C148,N/A,Softener,9
4002,5/3/2024,C150,N/A,Chowder,2
4003,5/4/2024,C004,N/A,Feminine Products (Tampons),4
4004,5/4/2024,C024,N/A,Lasagna,10
4005,5/4/2024,C099,N/A,Onion Salad Topping,10
4006,5/4/2024,C125,N/A,Face tissue,11
4007,5/5/2024,C030,N/A,Cookies,5
4008,5/5/2024,C113,N/A,Applesauce jar,7
4009,5/5/2024,C119,N/A,Canned Potatoes,8
4010,5/5/2024,C123,N/A,Cream of Mushroom,7
4011,5/6/2024,C023,N/A,Q-tips,7
4012,5/6/2024,C070,N/A,Tea,6
4013,5/6/2024,C079,N/A,Hand Soap,5
4014,5/6/2024,C085,N/A,Sheet mask,9
4015,5/6/2024,C112,N/A,Oil,7
4016,5/7/2024,C014,N/A,Nail Polish,10
4017,5/7/2024,C016,N/A,Cotton Product,2
4018,5/7/2024,C056,N/A,Peanut Butter Crackers,6
4019,5/7/2024,C070,N/A,White Beans,1
4020,5/7/2024,C084,N/A,Green Beans,6
4021,5/7/2024,C137,N/A,Chicken broth,8
4022,5/7/2024,C145,N/A,Salmon,8
4023,5/7/2024,C149,N/A,Paper towels,2
4024,5/8/2024,C028,N/A,Corn Syrup,6
4025,5/8/2024,C066,N/A,Bodywash,3
4026,5/8/2024,C093,N/A,Triple Succotash,14
4027,5/8/2024,C100,N/A,Chicken and rice soup,3
4028,5/9/2024,C006,N/A,Campus Kitchens Meals,13
4029,5/9/2024,C064,N/A,Rice Roni,11
4030,5/9/2024,C074,N/A,Paper towels,12
4031,5/9/2024,C113,N/A,Folders,13
4032,5/10/2024,C026,N/A,Conditioner,5
4033,5/10/2024,C028,N/A,panty liners,13
4034,5/11/2024,C015,N/A,Mangos,4
4035,5/11/2024,C055,N/A,Northern Beans,7
4036,5/11/2024,C105,N/A,Pho,7
4037,5/11/2024,C141,N/A,Bar Soap,1
4038,5/12/2024,C044,N/A,Beef stew,9
4039,5/12/2024,C083,N/A,Mac and Cheese,1
4040,5/12/2024,C105,N/A,Potato Soup,4
4041,5/13/2024,C037,N/A,Leafy Greens,2
4042,5/13/2024,C078,N/A,"Laundry Detergent, Softener, Scent Booster",7
4043,5/13/2024,C086,N/A,Mushrooms,11
4044,5/13/2024,C135,N/A,Loofah,5
4045,5/13/2024,C144,N/A,Shaving Razor,9
4046,5/14/2024,C038,N/A,Broccoli and Cheese,14
4047,5/14/2024,C066,N/A,Nail Polish,1
4048,5/14/2024,C097,N/A,Fruit Cocktail,9
4049,5/14/2024,C142,N/A,Pasta,1
4050,5/15/2024,C008,N/A,Burger and Vegetable Soup,13
4051,5/15/2024,C032,N/A,Treat / Candy (individual),2
4052,5/15/2024,C041,N/A,Bread Crumbs,10
4053,5/15/2024,C080,N/A,Condensed milk,5
4054,5/15/2024,C084,N/A,Diced Tomatoes,10
4055,5/15/2024,C119,N/A,Corn,2
4056,5/15/2024,C150,N/A,Feminine Products (Tampons),13
4057,5/16/2024,C062,N/A,Black Beans,1
4058,5/16/2024,C121,N/A,Spaghetti Rings Pasta,3
4059,5/16/2024,C149,N/A,Sloppy Joe Sauce,12
4060,5/17/2024,C006,N/A,Pastry,3
4061,5/17/2024,C028,N/A,Dish Soap,3
4062,5/17/2024,C092,N/A,Collard Greens,14
4063,5/17/2024,C118,N/A,Rice Krispies Treats,4
4064,5/17/2024,C141,N/A,Applesauce jar,14
4065,5/18/2024,C049,N/A,Trail Mix,3
4066,5/18/2024,C055,N/A,Syrup,2
4067,5/18/2024,C093,N/A,Seasonings,3
4068,5/18/2024,C095,N/A,Cream of Potato,12
4069,5/18/2024,C097,N/A,Oatmeal,3
4070,5/19/2024,C071,N/A,Ravioli,6
4071,5/19/2024,C082,N/A,Paper towels,10
4072,5/19/2024,C085,N/A,Peaches,1
4073,5/19/2024,C087,N/A,Spinach,5
4074,5/19/2024,C091,N/A,Spam,1
4075,5/19/2024,C116,N/A,Chicken and Stars,15
4076,5/19/2024,C129,N/A,Campus Kitchens Meals,14
4077,5/19/2024,C134,N/A,PopTarts,15
4078,5/19/2024,C145,N/A,Sheet mask,9
4079,5/20/2024,C072,N/A,Spaghetti Rings Pasta,15
4080,5/20/2024,C073,N/A,Chef Boyardee Variety Pack,13
4081,5/20/2024,C102,N/A,Salmon,8
4082,5/20/2024,C113,N/A,Canned Vegetables,10
4083,5/20/2024,C142,N/A,Squash with Onions,8
4084,5/21/2024,C032,N/A,Tea,13
4085,5/21/2024,C040,N/A,Spam,9
4086,5/21/2024,C045,N/A,Baked Beans,10
4087,5/21/2024,C046,N/A,Deviled Ham,8
4088,5/21/2024,C104,N/A,Cleaning supplies,14
4089,5/21/2024,C116,N/A,Pancake and Waffle mix,3
4090,5/21/2024,C124,N/A,Fruit Cocktail,14
4091,5/21/2024,C148,N/A,Gumbo,7
4092,5/22/2024,C024,N/A,Backpack,11
4093,5/22/2024,C039,N/A,Chicken Noodle Soup,11
4094,5/22/2024,C058,N/A,Notebooks,8
4095,5/22/2024,C112,N/A,Popcorn,2
4096,5/22/2024,C142,N/A,Towel,4
4097,5/23/2024,C085,N/A,Baked Beans,3
4098,5/23/2024,C104,N/A,Navy Beans,11
4099,5/23/2024,C109,N/A,Rice Krispies Treats,6
4100,5/23/2024,C124,N/A,Leafy Greens,10
4101,5/24/2024,C006,N/A,Baked Beans,15
4102,5/24/2024,C113,N/A,"Laundry Detergent, Softener, Scent Booster",7
4103,5/25/2024,C001,N/A,Northern Beans,11
4104,5/25/2024,C011,N/A,Permanent marker,6
4105,5/25/2024,C090,N/A,Page-protector,7
4106,5/25/2024,C106,N/A,Chocolate Syrup,5
4107,5/26/2024,C005,N/A,Mouse,9
4108,5/26/2024,C019,N/A,Alfredo,3
4109,5/26/2024,C040,N/A,Dark Red Kidney Beans,11
4110,5/26/2024,C063,N/A,Light Red Kidney Beans,12
4111,5/26/2024,C076,N/A,Alfredo,2
4112,5/26/2024,C149,N/A,Sticky notes,2
4113,5/27/2024,C026,N/A,Shampoo,14
4114,5/27/2024,C049,N/A,Pork and Beans,4
4115,5/27/2024,C061,N/A,Face tissue,12
4116,5/27/2024,C097,N/A,Light Red Kidney Beans,4
4117,5/27/2024,C111,N/A,Coffee,2
4118,5/27/2024,C128,N/A,Can Openers,7
4119,5/27/2024,C129,N/A,Pens,15
4120,5/27/2024,C137,N/A,Shaving Razor,1
4121,5/28/2024,C071,N/A,Notebooks,3
4122,5/28/2024,C119,N/A,Chunk Chicken Breast,10
4123,5/29/2024,C007,N/A,Boiled Peanuts,7
4124,5/29/2024,C039,N/A,Tuna,14
4125,5/29/2024,C050,N/A,Sugar,6
4126,5/29/2024,C085,N/A,Pork and Beans,8
4127,5/29/2024,C101,N/A,Vegetable Soup,1
4128,5/30/2024,C015,N/A,Paper towels,14
4129,5/30/2024,C024,N/A,Spinach,6
4130,5/30/2024,C074,N/A,Toothbrushes,11
4131,5/30/2024,C077,N/A,Oranges,11
4132,5/30/2024,C088,N/A,Conditioner (leave in),3
4133,5/30/2024,C106,N/A,Ramen,8
4134,5/30/2024,C127,N/A,Seasonings,6
4135,5/30/2024,C139,N/A,"Laundry Detergent, Softener, Scent Booster",7
4136,5/31/2024,C011,N/A,Pastry,4
4137,5/31/2024,C083,N/A,Paper towels,15
4138,5/31/2024,C102,N/A,Boxed Pasta,6
4139,5/31/2024,C114,N/A,Cream Corn,9
4140,6/1/2024,C020,N/A,Pasta Sauce,9
4141,6/1/2024,C100,N/A,Olives,7
4142,6/1/2024,C133,N/A,Triple Succotash,15
4143,6/1/2024,C142,N/A,Scent Booster,9
4144,6/1/2024,C149,N/A,Salmon,4
4145,6/2/2024,C026,N/A,Spaghetti Meatballs,1
4146,6/2/2024,C045,N/A,Dryer sheet,3
4147,6/2/2024,C049,N/A,Parmesan Cheese,6
4148,6/2/2024,C057,N/A,Measuring cups/spoons,15
4149,6/2/2024,C077,N/A,Black-Eyed Peas,1
4150,6/2/2024,C145,N/A,Air Freshener,12
4151,6/3/2024,C046,N/A,Hand Soap,5
4152,6/3/2024,C054,N/A,Pasta,15
4153,6/3/2024,C122,N/A,Chicken and Dumplings,2
4154,6/4/2024,C011,N/A,Lima Beans,5
4155,6/4/2024,C038,N/A,Pasta,10
4156,6/4/2024,C065,N/A,Potato Soup,12
4157,6/4/2024,C150,N/A,Corned Beef,12
4158,6/5/2024,C015,N/A,Chicken and Dumplings,6
4159,6/5/2024,C040,N/A,Canned Potatoes,7
4160,6/5/2024,C043,N/A,Tortilla Soup,1
4161,6/5/2024,C113,N/A,Corned Beef,2
4162,6/5/2024,C149,N/A,Dark Red Kidney Beans,12
4163,6/6/2024,C051,N/A,Deviled Ham,11
4164,6/6/2024,C070,N/A,Beets,12
4165,6/6/2024,C123,N/A,Cream Corn,2
4166,6/7/2024,C024,N/A,Nuts,15
4167,6/7/2024,C050,N/A,Towel,3
4168,6/7/2024,C112,N/A,Manicure Kit,7
4169,6/7/2024,C135,N/A,Cream of Potato,12
4170,6/7/2024,C142,N/A,Peas,11
4171,6/8/2024,C059,N/A,Chunk Chicken Breast,2
4172,6/8/2024,C062,N/A,Erasers,1
4173,6/8/2024,C104,N/A,Pasta in Tomato and Cheese Sauce,1
4174,6/9/2024,C010,N/A,Santa Fe style chicken soup,3
4175,6/9/2024,C099,N/A,Garbanzo Beans,7
4176,6/9/2024,C104,N/A,Garbanzo Beans,12
4177,6/10/2024,C022,N/A,Boxed Pasta,8
4178,6/10/2024,C040,N/A,Grits (ind),13
4179,6/10/2024,C050,N/A,Cannellini Beans,1
4180,6/10/2024,C055,N/A,Vegetable Soup,4
4181,6/10/2024,C065,N/A,Rice Crisps,2
4182,6/10/2024,C074,N/A,Peaches,5
4183,6/10/2024,C081,N/A,Cake,5
4184,6/10/2024,C100,N/A,Almond Bark,7
4185,6/10/2024,C119,N/A,Feminine Products (Tampons),10
4186,6/10/2024,C134,N/A,Expanding File,1
4187,6/10/2024,C149,N/A,Cream of Chicken,9
4188,6/11/2024,C002,N/A,Broccoli and Cheese,2
4189,6/11/2024,C017,N/A,Q-tips,6
4190,6/11/2024,C033,N/A,Scalloped Potatoes,9
4191,6/11/2024,C065,N/A,Sloppy Joe Sauce,10
